89075,0.5,0.3529411764705882,0.0,0.5,0.0,0.0,0.0,0.82
4568,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
102917,0.5,0.29411764705882354,1.0,0.28,0.26,1.0,1.0,0.0
49816,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
93483,0.5,0.29411764705882354,1.0,0.33,0.04,1.0,1.0,0.0
62685,0.5,0.47058823529411764,0.0,1.0,0.01,0.0,0.0,1.0
74027,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.3
64858,0.5,0.6470588235294118,0.0,1.0,0.4,0.0,0.0,0.0
88886,0.5,0.6470588235294118,0.0,0.5,0.47,0.0,0.0,0.0
20297,0.5,0.29411764705882354,1.0,0.07,0.07,1.0,1.0,0.0
39145,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
57250,0.0,0.6470588235294118,0.0,0.33,0.01,0.0,0.0,0.0
73959,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
126652,0.5,0.6470588235294118,0.0,1.0,0.38,0.0,0.0,0.0
35955,0.5,0.3529411764705882,0.0,0.12,0.0,0.0,0.0,1.0
5254,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
37017,0.0,0.6470588235294118,0.0,1.0,0.33,0.02,0.0,0.0
78856,0.0,0.6470588235294118,0.0,1.0,0.01,0.0,0.0,0.0
119674,0.5,0.29411764705882354,1.0,0.08,0.06,1.0,1.0,0.0
23111,0.5,0.29411764705882354,1.0,0.09,0.09,1.0,1.0,0.0
93705,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
132677,0.5,0.29411764705882354,1.0,0.24,0.24,0.98,0.89,0.0
32855,0.5,0.29411764705882354,1.0,0.09,0.07,1.0,1.0,0.0
69633,0.5,0.6470588235294118,0.0,1.0,0.51,0.0,0.0,0.0
575,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
82779,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
56730,0.5,0.6470588235294118,0.0,1.0,0.49,0.0,0.0,0.0
5669,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
134501,0.5,1.0,0.0,0.01,0.0,0.0,0.0,0.53
50152,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
81872,0.0,0.6470588235294118,0.0,1.0,0.78,0.0,0.0,0.0
7187,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
118111,0.5,0.3529411764705882,0.0,0.15,0.05,0.0,0.0,1.0
124566,0.5,0.11764705882352941,1.0,1.0,0.81,0.07,0.02,0.0
55040,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.01,0.0
112876,0.5,0.29411764705882354,1.0,0.11,0.08,1.0,1.0,0.0
24470,1.0,0.6470588235294118,0.0,0.5,0.01,0.0,0.0,0.0
82955,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
114787,0.5,0.29411764705882354,1.0,0.14,0.07,1.0,1.0,0.0
92187,0.0,0.6470588235294118,0.0,1.0,0.93,0.0,0.0,0.0
125805,0.5,0.6470588235294118,0.3,1.0,1.0,0.07,0.01,0.0
21379,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
65414,0.5,0.6470588235294118,0.0,1.0,0.19,0.01,0.04,0.02
91699,0.5,0.29411764705882354,1.0,0.32,0.24,1.0,1.0,0.0
73676,0.5,0.6470588235294118,0.0,1.0,0.63,0.0,0.0,0.0
133013,0.5,0.6470588235294118,0.0,1.0,0.02,0.0,0.0,0.0
65347,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
126070,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.01
115933,0.5,0.29411764705882354,1.0,0.12,0.13,1.0,1.0,0.0
41475,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
60351,0.5,0.29411764705882354,1.0,0.03,0.02,1.0,1.0,0.0
56279,0.5,0.6470588235294118,0.0,1.0,0.16,0.02,0.0,0.0
53960,0.0,0.6470588235294118,0.0,1.0,0.8,0.0,0.0,0.0
130185,0.5,0.29411764705882354,1.0,0.43,0.05,1.0,1.0,0.0
58767,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
101881,0.5,0.29411764705882354,1.0,0.07,0.06,1.0,1.0,0.0
79927,0.5,0.29411764705882354,1.0,0.15,0.09,1.0,1.0,0.0
49697,0.0,0.6470588235294118,0.0,0.99,0.88,0.0,0.0,0.0
116983,0.0,0.6470588235294118,0.0,1.0,0.94,0.0,0.0,0.0
103373,0.0,0.6470588235294118,0.0,0.14,0.05,0.0,0.0,0.0
122089,0.5,0.6470588235294118,0.09,1.0,0.24,0.0,0.0,0.37
104421,0.5,0.3529411764705882,0.0,0.01,0.0,0.07,0.0,0.69
51867,0.5,0.6470588235294118,0.0,1.0,0.43,0.0,0.0,0.0
17732,0.5,0.29411764705882354,1.0,0.01,0.02,1.0,1.0,0.0
9093,0.5,0.29411764705882354,1.0,0.01,0.03,1.0,1.0,0.0
83498,0.5,0.6470588235294118,0.0,1.0,0.16,0.0,0.0,0.0
125982,0.5,0.6470588235294118,0.5,1.0,1.0,0.5,0.01,0.0
101346,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
47772,0.5,0.29411764705882354,1.0,0.03,0.07,1.0,1.0,0.0
69977,0.0,0.6470588235294118,0.0,0.99,1.0,0.0,0.0,0.0
106595,0.0,0.6470588235294118,0.0,0.4,0.01,0.0,0.0,0.0
44753,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
83076,0.0,0.6470588235294118,0.0,1.0,0.0,0.0,0.0,0.0
80755,0.0,0.6470588235294118,0.0,0.3,0.04,0.16,0.0,0.6
54829,0.5,0.6470588235294118,0.0,1.0,0.18,0.0,0.0,0.0
85791,0.5,0.29411764705882354,1.0,0.1,0.04,1.0,1.0,0.0
110714,0.5,0.29411764705882354,1.0,0.08,0.07,1.0,1.0,0.0
114171,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.01
18734,0.5,0.6470588235294118,0.0,1.0,0.89,0.0,0.0,0.0
81153,0.0,0.6470588235294118,0.0,0.2,0.01,0.0,0.0,0.0
3483,0.5,0.29411764705882354,1.0,0.06,0.06,1.0,1.0,0.0
34616,0.5,0.29411764705882354,1.0,0.02,0.07,1.0,1.0,0.0
86398,0.5,0.29411764705882354,1.0,0.09,0.09,1.0,1.0,0.0
68432,0.0,0.6470588235294118,0.0,1.0,0.01,0.0,0.0,0.0
22994,0.0,0.6470588235294118,0.0,1.0,0.99,0.0,0.0,0.0
50084,0.5,0.3529411764705882,0.0,0.01,0.0,0.03,0.0,0.44
55948,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
89960,0.5,0.29411764705882354,1.0,0.06,0.05,1.0,1.0,0.0
84594,0.5,0.29411764705882354,1.0,0.31,0.16,1.0,1.0,0.0
44413,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
10418,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
30835,0.5,0.6470588235294118,1.0,1.0,1.0,0.0,0.0,0.0
100660,1.0,0.6470588235294118,0.0,1.0,0.51,0.01,0.0,0.02
75599,0.5,0.29411764705882354,1.0,0.1,0.03,1.0,1.0,0.0
95693,0.5,0.29411764705882354,1.0,0.0,0.0,1.0,1.0,0.0
124896,0.5,0.29411764705882354,1.0,0.12,0.03,1.0,1.0,0.0
68374,0.0,0.6470588235294118,0.0,0.93,0.78,0.0,0.0,0.0
17033,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
84810,0.5,0.6470588235294118,0.0,1.0,0.68,0.0,0.0,0.0
115688,0.5,0.6470588235294118,0.0,1.0,0.97,0.0,0.0,0.0
29608,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
86440,1.0,0.6470588235294118,0.0,0.04,0.05,0.0,0.0,0.0
65530,0.5,0.29411764705882354,1.0,0.03,0.06,0.98,1.0,0.0
41806,0.5,0.6470588235294118,0.0,1.0,0.81,0.0,0.0,0.0
94095,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
6947,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
55273,0.0,0.6470588235294118,0.0,1.0,0.8,0.0,0.0,0.0
57160,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.01
88806,0.5,0.3529411764705882,0.0,0.07,0.07,0.0,0.0,1.0
99154,1.0,0.6470588235294118,0.0,1.0,0.76,0.0,0.0,0.0
100206,0.5,0.29411764705882354,1.0,0.05,0.04,1.0,1.0,0.0
16726,0.5,0.29411764705882354,1.0,0.07,0.01,1.0,1.0,0.0
99367,0.0,0.6470588235294118,0.0,1.0,0.93,0.0,0.0,0.0
24852,0.5,0.6470588235294118,0.0,1.0,0.61,0.02,0.0,0.08
102336,0.5,0.29411764705882354,1.0,0.18,0.05,1.0,1.0,0.0
67993,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
25245,0.5,0.29411764705882354,1.0,0.06,0.07,1.0,1.0,0.0
94982,0.5,0.29411764705882354,1.0,0.13,0.04,1.0,1.0,0.0
54188,0.5,0.29411764705882354,1.0,0.08,0.08,1.0,1.0,0.0
28354,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
422,0.5,0.29411764705882354,1.0,0.02,0.02,1.0,1.0,0.0
56711,0.5,0.3529411764705882,0.0,0.04,0.01,0.0,0.0,1.0
63614,0.5,0.6470588235294118,0.0,1.0,1.0,0.02,0.0,0.0
120132,0.5,0.29411764705882354,1.0,1.0,0.56,0.98,0.96,0.0
125264,0.0,0.6470588235294118,0.0,1.0,0.71,0.0,0.0,0.0
114089,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
65157,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
66241,0.5,0.29411764705882354,1.0,0.1,0.04,1.0,1.0,0.0
61280,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
70523,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
7820,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
114776,0.5,0.6470588235294118,0.0,1.0,1.0,0.01,0.0,0.0
89005,0.5,0.29411764705882354,1.0,0.04,0.04,1.0,1.0,0.0
125303,0.5,0.29411764705882354,1.0,0.02,0.06,1.0,1.0,0.0
94367,0.5,0.29411764705882354,1.0,0.5,0.22,1.0,1.0,0.0
50527,0.5,0.3529411764705882,0.0,1.0,0.0,0.0,0.0,0.58
119490,0.5,0.3529411764705882,0.0,0.03,0.06,0.08,0.0,0.92
41433,0.5,0.29411764705882354,1.0,0.02,0.06,1.0,1.0,0.0
59854,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
20669,0.5,0.29411764705882354,1.0,0.03,0.03,1.0,1.0,0.0
59044,0.5,0.3529411764705882,0.0,0.05,0.05,0.0,0.0,1.0
123544,0.5,0.29411764705882354,1.0,0.02,0.01,1.0,1.0,0.0
117774,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
48590,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
15200,0.0,0.6470588235294118,0.0,0.45,0.32,0.09,0.0,0.59
134681,0.5,0.3529411764705882,0.0,1.0,1.0,0.01,0.01,0.3
80705,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
114179,0.5,0.29411764705882354,1.0,0.07,0.08,1.0,1.0,0.0
36401,0.5,0.6470588235294118,0.0,1.0,0.13,0.0,0.0,0.0
10240,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
35101,0.5,0.6470588235294118,0.0,1.0,1.0,0.01,0.0,0.0
70294,0.5,0.3529411764705882,0.0,0.0,0.0,0.08,0.0,0.91
104435,0.5,0.6470588235294118,0.0,1.0,0.19,0.35,0.47,0.0
91978,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
55317,0.5,0.29411764705882354,1.0,0.35,0.07,1.0,1.0,0.0
99079,0.5,0.3529411764705882,0.0,1.0,1.0,0.0,0.0,0.93
69242,0.5,0.29411764705882354,1.0,0.05,0.01,1.0,1.0,0.0
129030,0.5,0.29411764705882354,1.0,0.2,0.08,1.0,1.0,0.0
110120,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
50631,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
40393,0.5,0.3529411764705882,0.0,0.06,0.05,0.0,0.0,1.0
43487,0.5,0.3529411764705882,0.0,0.04,0.04,0.0,0.0,1.0
51367,0.5,0.29411764705882354,1.0,1.0,0.25,0.99,0.98,0.0
33497,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
92754,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
5652,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
42618,0.5,1.0,0.0,0.01,0.01,0.0,0.0,1.0
13395,0.0,0.6470588235294118,0.0,1.0,0.0,0.0,0.0,0.0
52875,0.5,0.6470588235294118,0.0,1.0,0.01,0.0,0.0,0.0
110485,0.5,0.3529411764705882,0.0,0.11,0.03,0.0,0.0,1.0
201,0.5,0.29411764705882354,1.0,0.1,0.05,1.0,1.0,0.0
119797,0.5,0.29411764705882354,1.0,0.25,0.05,1.0,1.0,0.0
85663,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
110161,0.5,0.6470588235294118,0.0,1.0,1.0,0.03,0.01,0.0
53530,0.5,0.3529411764705882,0.0,0.0,0.0,0.09,0.0,0.91
51927,0.5,0.29411764705882354,1.0,0.01,0.0,1.0,1.0,0.0
135105,0.5,0.29411764705882354,1.0,0.09,0.0,1.0,1.0,0.0
41038,0.5,0.29411764705882354,1.0,0.26,0.25,1.0,1.0,0.0
22898,0.0,0.6470588235294118,0.0,0.39,0.25,0.09,0.0,0.66
57366,0.5,0.6470588235294118,0.0,1.0,0.61,0.0,0.0,0.0
48224,0.5,0.29411764705882354,1.0,0.05,0.04,1.0,1.0,0.0
97907,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
65648,0.5,0.6470588235294118,0.0,1.0,0.42,0.01,0.0,0.01
10905,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
64018,0.5,0.3529411764705882,0.0,0.5,0.0,0.0,0.0,0.18
40925,0.5,1.0,0.0,0.04,0.05,0.0,0.0,1.0
14616,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
133235,0.5,0.29411764705882354,1.0,0.12,0.06,1.0,1.0,0.0
70735,0.5,0.6470588235294118,0.0,1.0,0.47,0.0,0.0,0.04
9420,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
88210,0.5,0.29411764705882354,1.0,0.03,0.07,1.0,1.0,0.0
108148,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
41776,0.5,0.3529411764705882,0.0,0.18,0.0,0.0,0.0,1.0
25447,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
24443,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
61784,0.5,0.29411764705882354,1.0,0.02,0.02,1.0,1.0,0.0
29923,0.5,0.6470588235294118,1.0,1.0,1.0,0.0,0.0,0.0
72857,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
69954,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
30026,0.5,0.7058823529411764,0.0,1.0,1.0,1.0,1.0,0.0
72259,0.5,0.29411764705882354,1.0,0.04,0.03,1.0,1.0,0.0
32933,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,0.0,0.0
26740,0.5,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,0.27
41066,0.0,0.6470588235294118,0.0,1.0,0.53,0.09,0.0,0.38
134516,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
6832,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
2401,0.5,0.6470588235294118,0.0,1.0,0.85,0.01,0.01,0.0
71750,0.0,0.6470588235294118,0.0,1.0,0.93,0.0,0.0,0.0
17109,0.5,0.6470588235294118,0.0,1.0,1.0,0.01,0.01,0.0
27152,0.5,0.29411764705882354,0.5,1.0,0.5,0.01,0.01,0.01
32354,0.5,0.6470588235294118,0.0,1.0,0.85,0.0,0.0,0.0
47618,0.5,0.29411764705882354,1.0,0.02,0.02,1.0,1.0,0.0
115678,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
95035,0.5,0.29411764705882354,1.0,0.06,0.07,1.0,1.0,0.0
60565,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.01,0.0
31777,0.5,0.29411764705882354,1.0,0.05,0.05,1.0,1.0,0.0
94790,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
112494,0.0,0.6470588235294118,0.0,1.0,0.85,0.12,0.0,0.0
115731,0.5,0.3529411764705882,0.0,0.06,0.07,0.0,0.0,1.0
103106,0.5,0.6470588235294118,0.0,1.0,0.97,0.0,0.0,0.07
80763,0.5,0.29411764705882354,1.0,0.02,0.01,1.0,1.0,0.0
36250,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
26486,0.5,0.6470588235294118,0.0,1.0,0.26,0.0,0.0,0.29
122500,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
117912,0.5,0.6470588235294118,0.0,1.0,0.28,0.0,0.0,0.0
36995,0.0,0.6470588235294118,0.0,1.0,0.9,0.0,0.0,0.0
73115,0.5,0.29411764705882354,1.0,0.15,0.08,1.0,1.0,0.0
125539,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
106796,0.5,0.29411764705882354,1.0,0.04,0.17,1.0,1.0,0.0
85446,0.5,0.6470588235294118,0.0,1.0,0.6,0.0,0.0,0.0
135247,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
115273,0.5,0.29411764705882354,1.0,0.09,0.09,1.0,1.0,0.0
58853,0.0,0.6470588235294118,0.0,1.0,0.86,0.0,0.0,0.1
3461,0.5,0.29411764705882354,1.0,0.02,0.06,1.0,1.0,0.0
134476,0.0,0.6470588235294118,0.0,1.0,0.16,0.0,0.0,0.0
97042,0.5,0.3529411764705882,1.0,0.0,0.0,1.0,1.0,0.94
110802,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
86823,0.0,0.6470588235294118,0.0,0.5,0.01,0.0,0.0,0.0
49254,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
113079,0.5,0.29411764705882354,1.0,0.31,0.25,1.0,1.0,0.0
108151,1.0,0.6470588235294118,0.0,0.5,0.55,0.0,0.0,0.0
93403,0.5,0.6470588235294118,0.0,1.0,0.33,0.0,0.0,0.0
75833,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
24327,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
125662,0.5,0.3529411764705882,0.0,0.01,0.01,0.0,0.0,1.0
15470,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.01
37110,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
14804,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
123734,0.0,0.6470588235294118,0.0,1.0,0.73,0.0,0.0,0.0
117191,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
17303,1.0,0.6470588235294118,0.0,1.0,0.17,0.0,0.0,0.0
10890,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
112784,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
96995,0.5,0.3529411764705882,1.0,0.0,0.0,1.0,1.0,0.9
102909,0.5,0.6470588235294118,0.0,1.0,0.32,0.0,0.01,0.0
61744,0.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
125224,0.5,1.0,0.0,1.0,0.33,0.0,0.0,1.0
59814,0.5,0.29411764705882354,1.0,0.13,0.07,1.0,1.0,0.0
70381,0.0,0.6470588235294118,0.0,0.99,0.93,0.0,0.0,0.0
10898,0.5,0.29411764705882354,1.0,0.02,0.02,1.0,1.0,0.0
84530,0.0,0.6470588235294118,0.0,1.0,0.89,0.0,0.0,0.0
22668,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
37931,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
72766,0.5,0.29411764705882354,1.0,0.08,0.05,1.0,1.0,0.0
46742,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
124247,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
123369,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
76590,0.5,0.3529411764705882,0.0,1.0,0.87,0.0,0.0,0.87
128222,0.5,0.29411764705882354,1.0,0.15,0.07,1.0,1.0,0.0
75873,0.5,0.29411764705882354,1.0,0.41,0.04,1.0,1.0,0.0
92031,0.0,0.6470588235294118,0.0,1.0,0.96,0.0,0.0,0.0
14324,0.0,0.6470588235294118,0.0,0.03,0.0,0.0,0.0,0.06
6095,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
36356,1.0,0.6470588235294118,0.0,1.0,0.96,0.0,0.0,0.03
72098,0.5,0.47058823529411764,0.0,1.0,0.01,0.0,0.0,1.0
51708,0.5,0.3529411764705882,0.0,1.0,1.0,0.0,0.0,1.0
9750,0.0,0.6470588235294118,0.0,1.0,0.79,0.0,0.0,0.0
59955,0.5,0.47058823529411764,0.0,1.0,0.0,0.0,0.0,1.0
25687,0.0,0.6470588235294118,0.0,0.99,0.84,0.0,0.0,0.0
53889,0.0,0.6470588235294118,0.0,1.0,0.65,0.0,0.0,0.0
25612,0.0,0.6470588235294118,0.0,0.99,0.84,0.0,0.0,0.0
100437,0.5,0.6470588235294118,0.0,1.0,0.96,0.0,0.0,0.0
71024,0.5,0.29411764705882354,1.0,0.21,0.25,0.99,0.96,0.0
36505,0.5,0.3529411764705882,0.0,0.06,0.06,0.0,0.0,1.0
88914,0.0,0.6470588235294118,0.0,0.33,0.97,0.0,0.0,0.0
75906,0.5,0.3529411764705882,0.0,0.1,0.03,0.0,0.0,1.0
29291,0.5,0.6470588235294118,1.0,1.0,1.0,0.0,0.0,0.0
45522,0.5,0.29411764705882354,1.0,0.19,0.07,1.0,1.0,0.0
107477,0.5,0.29411764705882354,1.0,0.01,0.08,1.0,1.0,0.0
109098,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
133644,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
72517,0.5,0.29411764705882354,1.0,0.06,0.12,1.0,1.0,0.0
124038,0.5,0.3529411764705882,0.0,0.03,0.02,0.0,0.0,1.0
24963,0.5,0.29411764705882354,1.0,0.0,0.02,1.0,1.0,0.0
22988,0.5,0.6470588235294118,0.0,1.0,0.01,0.0,0.0,0.0
87898,0.5,0.3529411764705882,0.0,0.06,0.06,0.0,0.0,1.0
120195,0.5,0.29411764705882354,1.0,0.03,0.03,1.0,1.0,0.0
133163,0.5,0.6470588235294118,0.0,0.05,0.05,0.95,0.0,0.0
91436,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
12475,0.5,0.6470588235294118,0.0,1.0,0.24,0.0,0.0,0.0
55466,0.5,0.29411764705882354,1.0,0.03,0.02,1.0,1.0,0.0
128434,0.5,0.29411764705882354,1.0,0.07,0.03,1.0,1.0,0.0
34156,0.5,0.6470588235294118,0.0,1.0,0.6,0.0,0.0,0.0
6976,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
54791,0.5,0.29411764705882354,1.0,0.1,0.09,1.0,1.0,0.0
57910,0.5,0.29411764705882354,1.0,0.03,0.03,1.0,1.0,0.0
94899,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
43886,1.0,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
46341,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
81375,0.0,0.6470588235294118,0.0,1.0,0.96,0.0,0.0,0.0
57008,0.5,0.29411764705882354,1.0,0.08,0.06,1.0,1.0,0.0
72051,0.5,0.6470588235294118,0.0,1.0,0.57,0.0,0.0,0.0
109172,0.5,0.6470588235294118,0.0,1.0,1.0,0.0,0.0,0.0
105502,0.5,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,1.0
3615,0.5,0.29411764705882354,1.0,1.0,1.0,1.0,1.0,0.0
