,Unnamed: 0,2,27,36,37
52,78856,0.2352941176470588,1.0,0.0,0.0
53,119674,1.0,0.08,1.0,1.0
54,23111,1.0,0.09,1.0,1.0
55,93705,0.2352941176470588,1.0,0.0,0.0
56,132677,1.0,0.24,0.98,0.89
57,32855,1.0,0.09,1.0,1.0
58,69633,0.2352941176470588,1.0,0.0,0.0
59,575,0.2352941176470588,1.0,0.0,0.0
60,82779,0.2352941176470588,1.0,0.0,0.0
61,56730,0.2352941176470588,1.0,0.0,0.0
62,5669,1.0,1.0,1.0,1.0
63,134501,0.3529411764705882,0.01,0.0,0.0
64,50152,0.2352941176470588,1.0,0.0,0.0
65,81872,0.2352941176470588,1.0,0.0,0.0
66,7187,1.0,1.0,1.0,1.0
67,118111,0.8823529411764706,0.15,0.0,0.0
68,124566,0.8235294117647058,1.0,0.07,0.02
69,55040,0.2352941176470588,1.0,0.0,0.01
70,112876,1.0,0.11,1.0,1.0
71,24470,0.2352941176470588,0.5,0.0,0.0
72,82955,0.2352941176470588,1.0,0.0,0.0
73,114787,1.0,0.14,1.0,1.0
74,92187,0.2352941176470588,1.0,0.0,0.0
75,125805,0.2352941176470588,1.0,0.07,0.01
76,21379,0.2352941176470588,1.0,0.0,0.0
77,65414,0.2352941176470588,1.0,0.01,0.04
78,91699,1.0,0.32,1.0,1.0
79,73676,0.2352941176470588,1.0,0.0,0.0
80,133013,0.2352941176470588,1.0,0.0,0.0
81,65347,0.2352941176470588,1.0,0.0,0.0
82,126070,0.2352941176470588,1.0,0.0,0.0
83,115933,1.0,0.12,1.0,1.0
84,41475,0.2352941176470588,1.0,0.0,0.0
85,60351,1.0,0.03,1.0,1.0
86,56279,0.2352941176470588,1.0,0.02,0.0
87,53960,0.2352941176470588,1.0,0.0,0.0
88,130185,1.0,0.43,1.0,1.0
89,58767,0.2352941176470588,1.0,0.0,0.0
90,101881,1.0,0.07,1.0,1.0
91,79927,1.0,0.15,1.0,1.0
92,49697,0.2352941176470588,0.99,0.0,0.0
93,116983,0.2352941176470588,1.0,0.0,0.0
94,103373,0.2352941176470588,0.14,0.0,0.0
95,122089,0.2352941176470588,1.0,0.0,0.0
96,104421,0.8823529411764706,0.01,0.07,0.0
97,51867,0.2352941176470588,1.0,0.0,0.0
98,17732,1.0,0.01,1.0,1.0
99,9093,1.0,0.01,1.0,1.0
100,83498,0.2352941176470588,1.0,0.0,0.0
101,125982,0.2352941176470588,1.0,0.5,0.01
102,101346,0.2352941176470588,1.0,0.0,0.0
103,47772,1.0,0.03,1.0,1.0
104,69977,0.2352941176470588,0.99,0.0,0.0
105,106595,0.2352941176470588,0.4,0.0,0.0
106,44753,0.2352941176470588,1.0,0.0,0.0
107,83076,0.2352941176470588,1.0,0.0,0.0
108,80755,0.2352941176470588,0.3,0.16,0.0
109,54829,0.2352941176470588,1.0,0.0,0.0
110,85791,1.0,0.1,1.0,1.0
111,110714,1.0,0.08,1.0,1.0
112,114171,0.3529411764705882,1.0,0.0,0.0
113,18734,0.2352941176470588,1.0,0.0,0.0
114,81153,0.2352941176470588,0.2,0.0,0.0
115,3483,1.0,0.06,1.0,1.0
116,34616,1.0,0.02,1.0,1.0
117,86398,1.0,0.09,1.0,1.0
118,68432,0.2352941176470588,1.0,0.0,0.0
119,22994,0.2352941176470588,1.0,0.0,0.0
120,50084,0.8823529411764706,0.01,0.03,0.0
121,55948,0.2352941176470588,1.0,0.0,0.0
122,89960,1.0,0.06,1.0,1.0
123,84594,1.0,0.31,1.0,1.0
124,44413,0.2352941176470588,1.0,0.0,0.0
125,10418,0.2352941176470588,1.0,0.0,0.0
126,30835,0.2352941176470588,1.0,0.0,0.0
127,100660,0.2352941176470588,1.0,0.01,0.0
128,75599,1.0,0.1,1.0,1.0
129,95693,1.0,0.0,1.0,1.0
130,124896,1.0,0.12,1.0,1.0
131,68374,0.2352941176470588,0.93,0.0,0.0
132,17033,0.2352941176470588,1.0,0.0,0.0
133,84810,0.2352941176470588,1.0,0.0,0.0
134,115688,0.2352941176470588,1.0,0.0,0.0
135,29608,0.2352941176470588,1.0,0.0,0.0
136,86440,0.2352941176470588,0.04,0.0,0.0
137,65530,1.0,0.03,0.98,1.0
138,41806,0.2352941176470588,1.0,0.0,0.0
139,94095,0.2352941176470588,1.0,0.0,0.0
140,6947,1.0,1.0,1.0,1.0
141,55273,0.2352941176470588,1.0,0.0,0.0
142,57160,0.2352941176470588,1.0,0.0,0.0
143,88806,0.8823529411764706,0.07,0.0,0.0
144,99154,0.2352941176470588,1.0,0.0,0.0
145,100206,1.0,0.05,1.0,1.0
146,16726,1.0,0.07,1.0,1.0
147,99367,0.2352941176470588,1.0,0.0,0.0
148,24852,0.2352941176470588,1.0,0.02,0.0
149,102336,1.0,0.18,1.0,1.0
150,67993,0.2352941176470588,1.0,0.0,0.0
151,25245,1.0,0.06,1.0,1.0
152,94982,1.0,0.13,1.0,1.0
153,54188,1.0,0.08,1.0,1.0
154,28354,1.0,1.0,1.0,1.0
155,422,1.0,0.02,1.0,1.0
156,56711,0.8823529411764706,0.04,0.0,0.0
157,63614,0.2352941176470588,1.0,0.02,0.0
158,120132,1.0,1.0,0.98,0.96
159,125264,0.2352941176470588,1.0,0.0,0.0
160,114089,0.2352941176470588,1.0,0.0,0.0
161,65157,0.2352941176470588,1.0,0.0,0.0
162,66241,1.0,0.1,1.0,1.0
163,61280,0.2352941176470588,1.0,0.0,0.0
164,70523,0.2352941176470588,1.0,0.0,0.0
165,7820,1.0,1.0,1.0,1.0
166,114776,0.2352941176470588,1.0,0.01,0.0
167,89005,1.0,0.04,1.0,1.0
168,125303,1.0,0.02,1.0,1.0
169,94367,1.0,0.5,1.0,1.0
170,50527,0.8823529411764706,1.0,0.0,0.0
171,119490,0.8823529411764706,0.03,0.08,0.0
172,41433,1.0,0.02,1.0,1.0
173,59854,0.2352941176470588,1.0,0.0,0.0
174,20669,1.0,0.03,1.0,1.0
175,59044,0.8823529411764706,0.05,0.0,0.0
176,123544,1.0,0.02,1.0,1.0
177,117774,0.2352941176470588,1.0,0.0,0.0
178,48590,0.2352941176470588,1.0,0.0,0.0
179,15200,0.2352941176470588,0.45,0.09,0.0
180,134681,0.8823529411764706,1.0,0.01,0.01
181,80705,0.2352941176470588,1.0,0.0,0.0
182,114179,1.0,0.07,1.0,1.0
183,36401,0.2352941176470588,1.0,0.0,0.0
184,10240,0.2352941176470588,1.0,0.0,0.0
185,35101,0.2352941176470588,1.0,0.01,0.0
186,70294,0.8823529411764706,0.0,0.08,0.0
187,104435,0.2352941176470588,1.0,0.35,0.47
188,91978,0.2352941176470588,1.0,0.0,0.0
189,55317,1.0,0.35,1.0,1.0
190,99079,0.8823529411764706,1.0,0.0,0.0
191,69242,1.0,0.05,1.0,1.0
192,129030,1.0,0.2,1.0,1.0
193,110120,0.2352941176470588,1.0,0.0,0.0
194,50631,0.2352941176470588,1.0,0.0,0.0
195,40393,0.8823529411764706,0.06,0.0,0.0
196,43487,0.8823529411764706,0.04,0.0,0.0
197,51367,1.0,1.0,0.99,0.98
198,33497,0.2352941176470588,1.0,0.0,0.0
199,92754,0.2352941176470588,1.0,0.0,0.0
200,5652,1.0,1.0,1.0,1.0
201,42618,0.3529411764705882,0.01,0.0,0.0
202,13395,0.2352941176470588,1.0,0.0,0.0
203,52875,0.2352941176470588,1.0,0.0,0.0
204,110485,0.8823529411764706,0.11,0.0,0.0
205,201,1.0,0.1,1.0,1.0
206,119797,1.0,0.25,1.0,1.0
207,85663,0.2352941176470588,1.0,0.0,0.0
208,110161,0.2352941176470588,1.0,0.03,0.01
209,53530,0.8823529411764706,0.0,0.09,0.0
210,51927,1.0,0.01,1.0,1.0
211,135105,1.0,0.09,1.0,1.0
212,41038,1.0,0.26,1.0,1.0
213,22898,0.2352941176470588,0.39,0.09,0.0
214,57366,0.2352941176470588,1.0,0.0,0.0
215,48224,1.0,0.05,1.0,1.0
216,97907,0.2352941176470588,1.0,0.0,0.0
217,65648,0.2352941176470588,1.0,0.01,0.0
218,10905,0.2352941176470588,1.0,0.0,0.0
219,64018,0.8823529411764706,0.5,0.0,0.0
220,40925,0.3529411764705882,0.04,0.0,0.0
221,14616,0.2352941176470588,1.0,0.0,0.0
222,133235,1.0,0.12,1.0,1.0
223,70735,0.2352941176470588,1.0,0.0,0.0
224,9420,0.2352941176470588,1.0,0.0,0.0
225,88210,1.0,0.03,1.0,1.0
226,108148,0.2352941176470588,1.0,0.0,0.0
227,41776,0.8823529411764706,0.18,0.0,0.0
228,25447,0.2352941176470588,1.0,0.0,0.0
229,24443,0.2352941176470588,1.0,0.0,0.0
230,61784,1.0,0.02,1.0,1.0
231,29923,0.2352941176470588,1.0,0.0,0.0
232,72857,0.2352941176470588,1.0,0.0,0.0
233,69954,0.2352941176470588,1.0,0.0,0.0
234,30026,0.6470588235294118,1.0,1.0,1.0
235,72259,1.0,0.04,1.0,1.0
236,32933,1.0,1.0,1.0,0.0
237,26740,0.29411764705882354,1.0,0.0,0.0
238,41066,0.2352941176470588,1.0,0.09,0.0
239,134516,0.2352941176470588,1.0,0.0,0.0
240,6832,1.0,1.0,1.0,1.0
241,2401,0.2352941176470588,1.0,0.01,0.01
242,71750,0.2352941176470588,1.0,0.0,0.0
243,17109,0.2352941176470588,1.0,0.01,0.01
244,27152,1.0,1.0,0.01,0.01
245,32354,0.2352941176470588,1.0,0.0,0.0
246,47618,1.0,0.02,1.0,1.0
247,115678,0.2352941176470588,1.0,0.0,0.0
248,95035,1.0,0.06,1.0,1.0
249,60565,0.2352941176470588,1.0,0.0,0.01
250,31777,1.0,0.05,1.0,1.0
251,94790,0.2352941176470588,1.0,0.0,0.0
252,112494,0.2352941176470588,1.0,0.12,0.0
253,115731,0.8823529411764706,0.06,0.0,0.0
254,103106,0.2352941176470588,1.0,0.0,0.0
255,80763,1.0,0.02,1.0,1.0
256,36250,0.2352941176470588,1.0,0.0,0.0
257,26486,0.2352941176470588,1.0,0.0,0.0
258,122500,0.2352941176470588,1.0,0.0,0.0
259,117912,0.2352941176470588,1.0,0.0,0.0
260,36995,0.2352941176470588,1.0,0.0,0.0
261,73115,1.0,0.15,1.0,1.0
262,125539,0.2352941176470588,1.0,0.0,0.0
263,106796,1.0,0.04,1.0,1.0
264,85446,0.2352941176470588,1.0,0.0,0.0
265,135247,0.2352941176470588,1.0,0.0,0.0
266,115273,1.0,0.09,1.0,1.0
267,58853,0.2352941176470588,1.0,0.0,0.0
268,3461,1.0,0.02,1.0,1.0
269,134476,0.2352941176470588,1.0,0.0,0.0
270,97042,0.8823529411764706,0.0,1.0,1.0
271,110802,0.2352941176470588,1.0,0.0,0.0
272,86823,0.2352941176470588,0.5,0.0,0.0
273,49254,0.2352941176470588,1.0,0.0,0.0
274,113079,1.0,0.31,1.0,1.0
275,108151,0.2352941176470588,0.5,0.0,0.0
276,93403,0.2352941176470588,1.0,0.0,0.0
277,75833,0.2352941176470588,1.0,0.0,0.0
278,24327,0.2352941176470588,1.0,0.0,0.0
279,125662,0.8823529411764706,0.01,0.0,0.0
280,15470,0.2352941176470588,1.0,0.0,0.0
281,37110,0.2352941176470588,1.0,0.0,0.0
282,14804,0.2352941176470588,1.0,0.0,0.0
283,123734,0.2352941176470588,1.0,0.0,0.0
284,117191,0.2352941176470588,1.0,0.0,0.0
285,17303,0.2352941176470588,1.0,0.0,0.0
286,10890,0.2352941176470588,1.0,0.0,0.0
287,112784,0.2352941176470588,1.0,0.0,0.0
288,96995,0.8823529411764706,0.0,1.0,1.0
289,102909,0.2352941176470588,1.0,0.0,0.01
290,61744,0.2352941176470588,1.0,0.0,0.0
291,125224,0.3529411764705882,1.0,0.0,0.0
292,59814,1.0,0.13,1.0,1.0
293,70381,0.2352941176470588,0.99,0.0,0.0
294,10898,1.0,0.02,1.0,1.0
295,84530,0.2352941176470588,1.0,0.0,0.0
296,22668,0.2352941176470588,1.0,0.0,0.0
297,37931,0.2352941176470588,1.0,0.0,0.0
298,72766,1.0,0.08,1.0,1.0
299,46742,0.2352941176470588,1.0,0.0,0.0
300,124247,0.2352941176470588,1.0,0.0,0.0
301,123369,0.2352941176470588,1.0,0.0,0.0
302,76590,0.8823529411764706,1.0,0.0,0.0
303,128222,1.0,0.15,1.0,1.0
304,75873,1.0,0.41,1.0,1.0
305,92031,0.2352941176470588,1.0,0.0,0.0
306,14324,0.2352941176470588,0.03,0.0,0.0
307,6095,1.0,1.0,1.0,1.0
308,36356,0.2352941176470588,1.0,0.0,0.0
309,72098,0.29411764705882354,1.0,0.0,0.0
310,51708,0.8823529411764706,1.0,0.0,0.0
311,9750,0.2352941176470588,1.0,0.0,0.0
312,59955,0.29411764705882354,1.0,0.0,0.0
313,25687,0.2352941176470588,0.99,0.0,0.0
314,53889,0.2352941176470588,1.0,0.0,0.0
315,25612,0.2352941176470588,0.99,0.0,0.0
316,100437,0.2352941176470588,1.0,0.0,0.0
317,71024,1.0,0.21,0.99,0.96
318,36505,0.8823529411764706,0.06,0.0,0.0
319,88914,0.2352941176470588,0.33,0.0,0.0
320,75906,0.8823529411764706,0.1,0.0,0.0
321,29291,0.2352941176470588,1.0,0.0,0.0
322,45522,1.0,0.19,1.0,1.0
323,107477,1.0,0.01,1.0,1.0
324,109098,0.2352941176470588,1.0,0.0,0.0
325,133644,0.2352941176470588,1.0,0.0,0.0
326,72517,1.0,0.06,1.0,1.0
327,124038,0.8823529411764706,0.03,0.0,0.0
328,24963,1.0,0.0,1.0,1.0
329,22988,0.2352941176470588,1.0,0.0,0.0
330,87898,0.8823529411764706,0.06,0.0,0.0
331,120195,1.0,0.03,1.0,1.0
332,133163,0.2352941176470588,0.05,0.95,0.0
333,91436,0.2352941176470588,1.0,0.0,0.0
334,12475,0.2352941176470588,1.0,0.0,0.0
335,55466,1.0,0.03,1.0,1.0
336,128434,1.0,0.07,1.0,1.0
337,34156,0.2352941176470588,1.0,0.0,0.0
338,6976,1.0,1.0,1.0,1.0
339,54791,1.0,0.1,1.0,1.0
340,57910,1.0,0.03,1.0,1.0
341,94899,0.2352941176470588,1.0,0.0,0.0
342,43886,0.2352941176470588,1.0,0.0,0.0
343,46341,0.2352941176470588,1.0,0.0,0.0
344,81375,0.2352941176470588,1.0,0.0,0.0
345,57008,1.0,0.08,1.0,1.0
346,72051,0.2352941176470588,1.0,0.0,0.0
347,109172,0.2352941176470588,1.0,0.0,0.0
348,105502,0.8823529411764706,0.0,0.0,0.0
349,3615,1.0,1.0,1.0,1.0
350,78123,0.2352941176470588,1.0,0.0,0.0
351,82286,1.0,0.3,1.0,1.0
352,119887,0.2352941176470588,1.0,0.0,0.0
353,120776,0.2352941176470588,0.12,0.0,0.0
354,43091,0.2352941176470588,1.0,0.0,0.0
355,30830,0.2352941176470588,1.0,0.5,0.5
356,28499,1.0,1.0,1.0,1.0
357,52834,0.8823529411764706,1.0,0.0,0.0
358,101775,0.2352941176470588,1.0,0.0,0.0
359,64782,1.0,0.03,1.0,1.0
360,18814,0.8823529411764706,0.02,0.0,0.0
361,29979,0.29411764705882354,1.0,0.0,0.0
362,117084,0.2352941176470588,1.0,0.0,0.0
363,81030,0.8823529411764706,0.0,0.04,0.0
364,4059,1.0,1.0,1.0,1.0
365,26202,1.0,0.12,1.0,1.0
366,84237,0.2352941176470588,1.0,0.0,0.0
367,88570,1.0,0.09,1.0,1.0
368,32534,0.2352941176470588,1.0,0.0,0.0
369,72077,0.2352941176470588,1.0,0.0,0.0
370,19034,0.2352941176470588,1.0,0.0,0.0
371,72533,0.2352941176470588,1.0,0.0,0.0
372,83738,1.0,0.13,1.0,1.0
373,76938,0.2352941176470588,1.0,0.0,0.0
374,20216,1.0,0.05,1.0,1.0
375,27733,0.2352941176470588,1.0,0.0,0.0
376,13072,0.2352941176470588,1.0,0.0,0.0
377,123403,0.2352941176470588,1.0,0.0,0.0
378,102972,0.8823529411764706,1.0,0.0,0.0
379,77940,0.8823529411764706,0.04,0.0,0.0
380,58067,0.8823529411764706,0.07,0.0,0.0
381,83861,0.2352941176470588,0.5,0.01,0.0
382,65511,0.2352941176470588,1.0,0.0,0.0
383,100606,0.2352941176470588,1.0,0.44,0.66
384,115751,0.2352941176470588,1.0,0.0,0.0
385,127066,0.2352941176470588,1.0,0.0,0.0
386,84236,0.8823529411764706,0.0,0.08,0.0
387,82271,1.0,0.05,1.0,1.0
388,16763,0.2352941176470588,1.0,0.0,0.0
389,51751,1.0,0.04,1.0,1.0
390,117966,0.2352941176470588,1.0,0.0,0.0
391,67372,0.3529411764705882,0.12,0.0,0.0
392,59357,0.2352941176470588,1.0,0.13,0.0
393,16816,1.0,0.02,1.0,1.0
394,90580,0.2352941176470588,1.0,0.0,0.0
395,17029,1.0,0.26,1.0,1.0
396,95238,0.2352941176470588,1.0,0.0,0.02
397,32594,0.2352941176470588,1.0,0.0,0.0
398,37753,0.2352941176470588,1.0,0.0,0.0
399,47840,0.2352941176470588,1.0,0.0,0.0
400,72704,0.2352941176470588,1.0,0.0,0.0
401,114216,0.2352941176470588,1.0,0.0,0.0
402,128367,0.2352941176470588,1.0,0.0,0.0
403,10056,1.0,0.01,1.0,1.0
404,53375,0.3529411764705882,1.0,0.0,0.0
405,38834,1.0,0.48,1.0,1.0
406,119376,0.8823529411764706,1.0,0.0,0.0
407,18765,0.3529411764705882,0.07,0.0,0.0
408,21276,0.8823529411764706,1.0,0.0,0.0
409,125963,0.2352941176470588,0.99,0.0,0.0
410,130978,0.2352941176470588,0.5,0.0,0.0
411,96846,0.8823529411764706,0.0,1.0,1.0
412,6382,1.0,1.0,1.0,1.0
413,121285,0.2352941176470588,1.0,0.0,0.0
414,67220,1.0,0.01,1.0,1.0
415,27221,0.1764705882352941,1.0,0.94,1.0
416,4422,1.0,1.0,1.0,1.0
417,5658,1.0,1.0,1.0,1.0
418,133232,0.2352941176470588,1.0,0.0,0.0
419,13996,0.29411764705882354,1.0,0.02,0.06
420,22630,0.2352941176470588,1.0,0.0,0.0
421,11405,0.2352941176470588,1.0,0.0,0.0
422,65652,0.2352941176470588,1.0,0.0,0.0
423,129431,0.2352941176470588,1.0,0.0,0.0
424,19591,0.2352941176470588,1.0,0.0,0.0
425,16446,0.8823529411764706,1.0,0.0,0.0
426,28101,1.0,1.0,1.0,1.0
427,58762,0.2352941176470588,1.0,0.0,0.0
428,100301,0.2352941176470588,1.0,0.0,0.0
429,40952,0.2352941176470588,1.0,0.0,0.0
430,7834,1.0,1.0,1.0,1.0
431,52309,0.2352941176470588,1.0,0.0,0.01
432,46199,0.8823529411764706,0.1,0.0,0.0
433,111495,0.2352941176470588,1.0,0.0,0.0
434,46171,0.2352941176470588,1.0,0.0,0.0
435,39586,0.2352941176470588,1.0,0.0,0.0
436,76282,0.2352941176470588,1.0,0.0,0.0
437,77031,0.2352941176470588,1.0,0.0,0.0
438,44918,0.8823529411764706,0.12,0.0,0.0
439,80276,0.2352941176470588,0.69,0.0,0.0
440,49980,0.2352941176470588,1.0,0.0,0.0
441,105375,0.2352941176470588,1.0,0.0,0.0
442,74924,1.0,0.09,1.0,1.0
443,107146,1.0,0.27,1.0,1.0
444,113188,1.0,0.01,1.0,1.0
445,123091,0.2352941176470588,1.0,0.0,0.0
446,24661,1.0,0.05,1.0,1.0
447,86564,1.0,0.06,1.0,1.0
448,115710,1.0,0.05,1.0,1.0
449,115254,1.0,0.11,1.0,1.0
450,42436,0.2352941176470588,1.0,0.0,0.0
451,9810,0.2352941176470588,0.5,0.0,0.0
452,47304,1.0,0.06,1.0,1.0
453,93519,0.2352941176470588,1.0,0.0,0.0
454,112249,0.2352941176470588,1.0,0.0,0.0
455,72486,0.2352941176470588,1.0,0.0,0.0
456,46609,0.8823529411764706,0.0,0.0,0.0
457,17488,1.0,0.04,1.0,1.0
458,121110,1.0,0.26,1.0,1.0
459,107208,0.2352941176470588,1.0,0.0,0.0
460,113876,0.2352941176470588,0.1,0.01,0.0
461,104322,0.2352941176470588,1.0,0.0,0.0
462,66816,0.2352941176470588,1.0,0.0,0.0
463,100460,0.2352941176470588,1.0,0.03,0.01
464,120091,1.0,0.05,1.0,1.0
465,128918,1.0,0.05,1.0,1.0
466,2737,1.0,0.07,1.0,1.0
467,33080,0.8823529411764706,0.04,0.0,0.0
468,55144,0.2352941176470588,1.0,0.0,0.0
469,115916,0.2352941176470588,1.0,0.0,0.0
470,74119,0.29411764705882354,1.0,0.0,0.0
471,91019,0.2352941176470588,1.0,0.01,0.0
472,91135,0.2352941176470588,1.0,0.0,0.0
473,133072,0.2352941176470588,1.0,0.0,0.0
474,2861,1.0,0.07,1.0,1.0
475,96236,0.8823529411764706,0.01,0.96,1.0
476,28771,1.0,1.0,1.0,1.0
477,22786,1.0,0.11,1.0,1.0
478,116290,0.2352941176470588,1.0,0.0,0.0
479,79070,1.0,0.03,1.0,1.0
480,85010,0.2352941176470588,1.0,0.0,0.0
481,60276,0.8823529411764706,0.0,0.08,0.0
482,91497,0.2352941176470588,1.0,0.0,0.0
483,129374,1.0,0.06,1.0,1.0
484,65449,0.8823529411764706,0.04,0.0,0.0
485,35599,0.3529411764705882,1.0,0.0,0.0
486,129989,0.2352941176470588,1.0,0.0,0.0
487,101011,1.0,0.06,1.0,1.0
488,102559,0.2352941176470588,1.0,0.0,0.0
489,104683,1.0,0.25,1.0,1.0
490,41517,0.2352941176470588,1.0,0.0,0.0
491,120027,0.2352941176470588,1.0,0.0,0.0
492,89602,0.2352941176470588,1.0,0.0,0.0
493,124137,1.0,0.03,1.0,1.0
494,112869,0.2352941176470588,0.67,0.0,0.0
495,101773,0.2352941176470588,1.0,0.0,0.0
496,27336,0.2352941176470588,1.0,0.0,0.0
497,107398,0.2352941176470588,1.0,0.0,0.0
498,8506,0.2352941176470588,1.0,0.53,0.85
499,62298,0.8823529411764706,0.04,0.0,0.0
500,60382,0.2352941176470588,1.0,0.0,0.0
501,51133,0.2352941176470588,1.0,0.0,0.0
502,6334,1.0,1.0,1.0,1.0
503,97566,0.2352941176470588,1.0,0.0,0.0
504,81169,1.0,0.04,1.0,1.0
505,97824,0.8823529411764706,0.0,0.08,0.0
506,129972,0.2352941176470588,1.0,0.0,0.0
507,95030,1.0,0.2,1.0,1.0
508,1189,0.2352941176470588,1.0,0.0,0.0
509,131264,0.2352941176470588,1.0,0.0,0.0
510,94054,0.2352941176470588,1.0,0.0,0.0
511,130357,0.8823529411764706,0.06,0.0,0.0
512,132364,0.2352941176470588,1.0,0.0,0.0
513,51677,0.2352941176470588,1.0,0.0,0.0
514,122009,0.2352941176470588,1.0,0.0,0.0
515,44074,1.0,0.09,1.0,1.0
516,55666,0.2352941176470588,1.0,0.0,0.0
517,54371,1.0,0.07,0.92,1.0
518,48572,0.2352941176470588,1.0,0.0,0.0
519,132609,0.2352941176470588,1.0,0.0,0.0
520,10294,0.2352941176470588,1.0,0.0,0.0
521,128560,1.0,0.03,1.0,1.0
522,8999,0.2352941176470588,1.0,0.0,0.0
523,20464,1.0,0.24,1.0,1.0
524,23598,0.2352941176470588,1.0,0.0,0.0
525,71754,1.0,0.07,1.0,1.0
526,70789,1.0,0.05,1.0,1.0
527,101137,1.0,0.04,1.0,1.0
528,125702,0.2352941176470588,1.0,0.0,0.0
529,108774,0.2352941176470588,1.0,0.0,0.0
530,123302,0.2352941176470588,1.0,0.0,0.0
531,60065,0.8823529411764706,0.0,0.0,0.0
532,93739,0.2352941176470588,1.0,0.01,0.01
533,64474,0.2352941176470588,1.0,0.0,0.0
534,42885,0.2352941176470588,1.0,0.0,0.0
535,85730,0.2352941176470588,1.0,0.0,0.0
536,21697,0.2352941176470588,1.0,0.0,0.0
537,96984,0.8823529411764706,0.0,1.0,1.0
538,26753,0.2352941176470588,1.0,0.0,0.0
539,84843,1.0,0.17,1.0,1.0
540,122436,0.2352941176470588,1.0,0.0,0.0
541,57535,1.0,0.24,1.0,1.0
542,119899,0.8823529411764706,0.07,0.0,0.0
543,59497,0.2352941176470588,1.0,0.0,0.0
544,106996,0.2352941176470588,1.0,0.0,0.0
545,84931,0.2352941176470588,1.0,0.0,0.0
546,64640,1.0,1.0,0.01,0.01
547,37376,0.2352941176470588,1.0,0.0,0.0
548,97028,0.8823529411764706,0.0,1.0,1.0
549,130473,1.0,0.08,1.0,1.0
550,89700,0.2352941176470588,1.0,0.0,0.0
551,77796,1.0,0.14,1.0,1.0
552,11059,0.2352941176470588,1.0,0.0,0.0
553,108761,1.0,0.81,1.0,1.0
554,102832,0.2352941176470588,1.0,0.0,0.0
555,116143,1.0,0.24,1.0,1.0
556,45007,0.2352941176470588,1.0,0.01,0.0
557,118606,0.2352941176470588,0.11,0.0,0.0
558,128275,1.0,0.05,1.0,1.0
559,436,0.2352941176470588,1.0,0.0,0.0
560,52738,1.0,0.05,1.0,1.0
561,126502,0.8823529411764706,1.0,0.0,0.0
562,47203,0.2352941176470588,1.0,0.0,0.0
563,84133,0.2352941176470588,1.0,0.0,0.0
564,8835,1.0,0.04,1.0,1.0
565,86307,0.2352941176470588,1.0,0.0,0.0
566,49687,0.2352941176470588,1.0,0.0,0.0
567,99155,0.2352941176470588,1.0,0.0,0.0
568,124501,0.3529411764705882,1.0,0.05,0.05
569,82726,0.2352941176470588,1.0,0.0,0.0
